"Country.Name","Country.Code","Indicator.Name","Indicator.Code","Year","Level"
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",130834.893
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",NA
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1972",130687.1179
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",114362.729
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",24.26819843
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1972",19188.43753
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",381136.979
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",7.545271298
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1972",4440.481051
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",861.745
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",17.12466417
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1972",13544.57146
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",145026.183
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",65.16467246
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1972",74216.16557
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",43340.273
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",21.16948282
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1972",305906.9558
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",217849.136
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",59.85019457
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1972",8602.993235
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",3872.352
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",44.37396774
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1972",35894.91482
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",132459.374
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",49.97556522
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1972",3208.432421
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",1606.146
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",29.99833804
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1972",2065.561023
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",29427.675
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",2.491485251
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1972",45292.38958
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",18929.054
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",46.05775218
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1972",15969.18279
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1972",171725.61
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1972",NA
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X1972",NA
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1972",78.47315533
"Afghanistan","AFG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",6960.204187
"Afghanistan","AFG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",1639.149
"Afghanistan","AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Afghanistan","AFG","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Afghanistan","AFG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",58.2789572
"Argentina","ARG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",77497.37372
"Argentina","ARG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",94065.884
"Argentina","ARG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Argentina","ARG","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Argentina","ARG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",47.10142544
"Belgium","BEL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",5519.469025
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",138872.957
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",NA
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",131433.2043
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",132463.041
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",24.63000141
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",19375.14332
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",381621.023
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",7.540102777
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",4700.77407
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",898.415
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",17.26216919
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",14152.45603
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",155367.123
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",64.5884189
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",75781.37089
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",49134.133
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",21.14188246
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",310670.9711
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",224343.393
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",60.12094753
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",8691.681475
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",3920.023
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",44.38275293
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",36084.27912
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",144292.783
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",50.10416935
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",3337.408535
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",1829.833
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",30.08143593
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",2095.614433
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",30524.108
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",2.475057875
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",45967.90507
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",20036.488
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",47.21876297
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1973",16621.8555
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1973",173533.441
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1973",NA
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X1973",NA
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1973",78.3041654
"Afghanistan","AFG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",7378.031872
"Afghanistan","AFG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",1917.841
"Afghanistan","AFG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Afghanistan","AFG","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Afghanistan","AFG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",58.2789572
"Argentina","ARG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",77495.4944
"Argentina","ARG","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",95569.354
"Argentina","ARG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Argentina","ARG","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Argentina","ARG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",47.05538442
"Belgium","BEL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",5803.031976
"Belgium","BEL","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",135220.625
"Belgium","BEL","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Belgium","BEL","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Belgium","BEL","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",NA
"Brazil","BRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",138376.9569
"Brazil","BRA","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",143456.707
"Brazil","BRA","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",25.13035197
"Canada","CAN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",19758.20435
"Canada","CAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",389970.782
"Canada","CAN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Canada","CAN","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Canada","CAN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",7.534934255
"Cameroon","CMR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",3864.726243
"Cameroon","CMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",975.422
"Cameroon","CMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Cameroon","CMR","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Cameroon","CMR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",17.51602462
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",13839.99317
"Spain","ESP","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",173152.073
"Spain","ESP","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Spain","ESP","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",64.18809405
"Indonesia","IDN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",75843.75933
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",51260.993
"Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Indonesia","IDN","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Indonesia","IDN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",21.14188246
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",310730.0727
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",231992.755
"India","IND","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"India","IND","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"India","IND","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",60.29954359
"Kenya","KEN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",8777.116296
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",4950.45
"Kenya","KEN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Kenya","KEN","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Kenya","KEN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",44.39153811
"Mexico","MEX","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",37576.49805
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",155007.757
"Mexico","MEX","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Mexico","MEX","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",50.18184624
"Nicaragua","NIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",3629.557127
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",1950.844
"Nicaragua","NIC","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Nicaragua","NIC","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",30.16453382
"Norway","NOR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",2076.758317
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",27696.851
"Norway","NOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Norway","NOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",2.466844188
"Pakistan","PAK","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",47305.9921
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",21418.947
"Pakistan","PAK","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"Pakistan","PAK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",46.36259859
"South Africa","ZAF","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","X1974",17057.90874
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","X1974",176734.732
"South Africa","ZAF","Access to electricity (% of population)","EG.ELC.ACCS.ZS","X1974",NA
"South Africa","ZAF","Forest area (% of land area)","AG.LND.FRST.ZS","X1974",NA
"South Africa","ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","X1974",78.15166228
